gene	0	12	24	48	72
A17C_Medtr5g091720_rep1	3.4933057464180592	2.134440011212104	2.952519949037846	3.6092427744007884	3.65451192039069
A17R_Medtr7g086300_rep3	10.000344195742919	9.022682212302794	9.569368300082823	10.374949622233826	10.453297388449466
A17R_Medtr2g012810_rep2	5.2226242644097	4.9630116475994255	5.114450319027881	5.270042978793355	5.311454676062524
A17R_Medtr3g100940_rep2	5.267835392097615	4.774945154504722	4.972003303808356	5.256041956980615	5.181778407186101
A17C_Medtr2g084020_rep2	3.2738639644030387	2.3554861821550066	3.0583164955908213	3.4886863809412514	3.3457748368417297
A17C_Medtr5g011520_rep2	5.721327084614916	5.145989869445223	5.513995979367013	5.895027888459218	5.842300052514062
A17R_Medtr3g107713_rep2	7.839260486787884	7.642403145278398	7.81233777434737	8.018061050114445	7.88055901047476
A17C_Medtr3g103400_rep3	1.2789759497028157	1.115477217419936	0.5756350451593986	0.8647309223147511	1.5629953806659451
A17R_Medtr1g076910_rep2	0.9811219897943104	0.32883646422954	0.8924557919137683	1.59215800212536	1.1223414075261195
A17R_Medtr4g124560_rep2	1.9324391865534711	1.2412300355154453	1.4756037446846002	2.1624248989315613	2.1862892511569854
A17C_Medtr5g064580_rep3	9.144574125651149	8.412099809422878	8.509534865003001	8.790048684813826	9.417086670861293
A17C_Medtr4g119640_rep2	1.027154051503727	0.8329575070908091	0.0	0.45241972128192404	0.8694766339654015
A17R_Medtr6g011390_rep2	7.168829205825085	6.355961818171222	6.7550121741256985	7.031645152357662	7.026350068940264
A17C_Medtr3g096140_rep1	3.9079161474845736	3.0208281170008946	3.6183952915047217	4.424608619481125	3.89746633328464
A17C_Medtr4g088350_rep2	1.4377603935399277	1.751606541047959	0.7871538174776842	1.3029526349169769	1.7550299835265677
A17R_Medtr5g088320_rep3	8.934760232611492	8.319670615787064	8.539042460042127	8.730772400653047	8.983519995802922
A17C_Medtr4g010000_rep3	0.5672209183338891	0.0971612888985644	0.2638356805230329	0.6285403192627603	0.5561432597089745
A17R_Medtr2g048720_rep1	2.770617646656204	1.5217208228586152	1.998676923042892	2.9056076297250453	2.597729796795034
A17R_Medtr4g069220_rep2	5.542681095722985	0.29356667582005314	2.530819869913516	4.433248807808375	5.3793090467252505
A17R_Medtr8g092080_rep2	2.3435973264411167	1.9767302206771529	2.230715388639374	2.2203299548795554	2.418369879979036
A17R_Medtr3g065370_rep2	3.138377619530015	2.7774372504447085	2.9398534276363497	3.3577396600607115	3.204140716780225
A17R_Medtr3g065130_rep3	6.303464172761962	5.883783713032968	6.117293314736661	6.236811481249411	6.454674914416658
A17C_Medtr2g058970_rep1	2.5270703355126605	2.516771606886882	2.147415249628009	2.421335523179213	2.55352434355365
A17R_Medtr4g015540_rep2	3.6502284263214015	3.2093493838608484	3.3639186359368725	3.3913094742192444	3.6232425887832913
A17R_Medtr8g064910_rep2	1.8283607801779065	1.410522018156351	1.5972530566769474	1.9742845597407568	1.9187678493251472
A17C_Medtr5g016550_rep1	2.593034996181256	2.169390570970971	2.4615285594728773	2.90342396588874	2.7968053808804823
A17C_Medtr7g106620_rep2	4.150180540226974	2.7049457199861813	3.869213392464647	3.845791103713712	4.344118334521428
A17C_Medtr5g043880_rep1	3.913032999952141	1.7180875839605168	3.4771592111866414	4.464994927265429	4.096711641071677
A17R_Medtr6g011680_rep2	3.87895416686915	1.8893437395672457	2.8313368047587235	3.660114774638515	3.953451501366259
