gene	0	12	24	48	72
A17C_Medtr8g100075_rep1	1.37832665049357	0.4963771267307826	0.6185519104096024	0.8092772341886326	0.3250025660368122
A17C_Medtr1g088230_rep2	5.248307120087241	3.730567502369122	4.748425451433309	4.654053582451574	3.738407568340113
A17R_Medtr7g015710_rep3	2.207372304985536	1.3553922108121368	1.8310665106050728	1.470753762791388	1.035154664307528
A17C_Medtr6g463150_rep1	0.9525820712434184	0.4625758880422044	0.5872049493321156	0.7349444059468495	0.552868871011303
A17C_Medtr0002s0820_rep2	0.2465094321265421	0.0	0.0	0.14274017211608214	0.0
A17R_Medtr8g027765_rep2	0.3330420178767184	0.0	0.11592105530711275	0.0	0.01673401575980127
A17R_Medtr3g075380_rep2	3.6205864104518777	3.167197333867264	3.286831874575128	3.0758748669751275	3.09164342267066
A17R_Medtr8g021250_rep1	3.8481972669525897	2.8608966024858367	3.0643655402636276	3.3331374563076657	3.1442639542699946
A17C_Medtr7g024350_rep2	2.946418959795156	1.4662355621504046	2.11979882337003	1.474219698490536	1.1984941536390834
A17C_Medtr7g017820_rep2	0.5785362315617231	0.0	0.0	0.3807294485035485	0.0
A17C_Medtr7g091140_rep2	0.6216807232622394	0.4233092372423869	0.5655971758542251	0.4308204965197713	0.3862591411333461
A17C_Medtr2g009190_rep3	1.7148682611012138	1.3320872861623778	1.229792982088718	1.4487247871494404	1.1137004991647284
A17R_Medtr7g056147_rep3	6.404783936882192	5.639830267533543	5.743523944025338	5.897385656020459	5.632064594975827
A17R_Medtr7g009510_rep3	0.1609201881811032	0.020057652341253486	0.03139519627553432	0.06120015643673761	0.0014419741739063216
A17C_Medtr2g036740_rep2	5.076573346434703	2.024556089690148	3.0317480628642786	1.0815668772028837	1.4234885319721136
A17R_Medtr2g072520_rep3	0.6571826601284232	0.0899500521868504	0.12212049105054995	0.4688439429746374	0.2614305201312042
A17R_Medtr7g023290_rep3	0.4768136968655337	0.13136997956683108	0.2334790750430085	0.0917562433972772	0.08723651839460994
A17R_Medtr5g019970_rep1	0.2322514235371705	0.0	0.0	0.0944612973914405	0.0
A17C_Medtr5g094250_rep2	5.549720503966402	4.7988627311780965	4.586204286869586	5.191049341477918	4.7958881368320565
A17R_Medtr3g111910_rep3	0.4414834795826449	0.0	0.15445359267987244	0.06120015643673761	0.0
A17C_Medtr2g007300_rep3	0.6571826601284232	0.3807294485035485	0.3493652775942134	0.4915965944104481	0.3535114974172748
A17C_Medtr1g090770_rep3	4.318581973954283	2.6117232222404705	2.8655889425853265	3.4301068209964924	2.8284961872868224
A17C_Medtr3g100650_rep1	0.7057567820497971	0.1911414873520081	0.4816433834832802	0.5571241288963709	0.08315662396527572
A17R_Medtr6g015905_rep2	4.33735429849697	0.0	0.0	1.5741822612192355	0.6204300122685285
A17C_Medtr3g084030_rep1	3.9917410208143074	3.3357595420962527	3.8108543624114968	3.5194160972933437	3.0251469464952647
A17R_Medtr6g022160_rep2	0.5772475355931508	0.16263972955378686	0.4615285594728771	0.36401205355861466	0.13750352374993502
A17C_Medtr3g096520_rep3	5.378049146878271	4.8945914404522135	5.049993719006017	5.246610769888035	5.017550796730679
A17R_Medtr4g086620_rep1	6.280288244802732	5.151385307376401	4.9266636646485455	5.558767632695695	5.092052355834566
A17R_Medtr8g090205_rep1	6.100851532506341	3.4153079792423062	3.775893360283772	4.285599497002975	3.395839707393713
A17C_Medtr1g084220_rep2	0.9436088181496016	0.0	0.0	0.39286691623079983	0.0
A17R_Medtr6g033085_rep1	1.3656925371975326	0.2497487150835689	0.24326285963772834	0.8413022539809416	0.2578152445742813
A17R_Medtr2g072470_rep2	1.6432405085359392	1.2793722400612717	1.4132330024320958	1.4025402824948765	1.1076878693143732
A17R_Medtr4g094930_rep2	4.463927563132167	4.183168880147036	4.1003609796064815	4.384095869119868	4.120462538321571
A17R_Medtr8g092840_rep3	3.10114578420201	0.377401430785794	1.2420435089178206	0.3538878362849074	0.5119739817818012
A17C_Medtr5g024090_rep1	1.4132330024320958	0.8509327405992082	1.0466074675883663	0.8431798902571741	0.9104768422301279
A17C_Medtr7g117500_rep3	0.2817476989528691	0.11281131883402967	0.16263972955378686	0.16607267594670566	0.04497690871838386
A17R_Medtr8g096670_rep2	4.035858475220366	3.6563056766082185	3.835351462601338	3.781219809040368	3.5870048723571752
A17C_Medtr1g104780_rep2	3.1474152496280086	2.021598170417036	2.7804500917697856	2.164249940339888	2.033980882580678
